Order ID,Order Date,Month,Customer Name,Gender,Region,City,Category,Product Name,Brand,Size,Color,Units Sold,Unit Price,Discount %,Total Sales,Profit,Payment Mode,Delivery Status
ORD10497,2025-02-26,Feb,Customer_497,Unisex,West,Indore,Dresses,Maxi Dress,Levis,XL,Brown,5,4517,25,16938.75,894.31,Wallet,Returned
ORD10498,2025-10-30,Oct,Customer_498,Men,East,Guwahati,Shoes,Running Shoes,Roadster,S,Black,4,3388,30,9486.4,3550.03,Card,Delivered
ORD10499,2025-07-14,Jul,Customer_499,Women,North,Lucknow,Watches,Smart Watch,Tommy Hilfiger,S,Red,1,4006,10,3605.4,1362.5,Card,Delivered
ORD10500,2025-06-06,Jun,Customer_500,Men,North,Delhi,Jackets,Bomber Jacket,Levis,XL,Pink,1,3264,5,3100.8,387.99,Wallet,Delivered
ORD10501,2025-06-12,Jun,Customer_501,Men,West,Mumbai,Dresses,Party Dress,Nike,M,Grey,4,3696,10,13305.6,3577.34,Net Banking,Delivered
ORD10502,2025-08-12,Aug,Customer_502,Unisex,East,Patna,Watches,Analog Watch,Tommy Hilfiger,M,Green,2,4570,25,6855.0,2332.8,Cash,Delivered
ORD10503,2025-11-16,Nov,Customer_503,Unisex,West,Pune,Shirts,Polo Shirt,Tommy Hilfiger,Free Size,Brown,1,1275,20,1020.0,211.73,Net Banking,Delivered
ORD10504,2025-08-10,Aug,Customer_504,Unisex,East,Patna,Jackets,Winter Jacket,Adidas,Free Size,Brown,5,3065,5,14558.75,3315.34,Wallet,Delivered
ORD10505,2025-04-20,Apr,Customer_505,Women,South,Kochi,Shoes,Running Shoes,Fastrack,Free Size,Black,4,2693,25,8079.0,417.7,Wallet,Returned
ORD10506,2025-03-19,Mar,Customer_506,Unisex,South,Chennai,Jackets,Winter Jacket,Allen Solly,M,Pink,3,4065,15,10365.75,2102.69,Cash,Delivered
ORD10507,2025-05-03,May,Customer_507,Women,South,Kochi,Bags,Handbag,Levis,XL,Pink,1,1727,5,1640.65,208.7,Net Banking,Delivered
ORD10508,2025-01-15,Jan,Customer_508,Men,East,Bhubaneswar,Shirts,Casual Shirt,Zara,XL,Black,3,2774,25,6241.5,328.53,UPI,Cancelled
ORD10509,2025-07-28,Jul,Customer_509,Men,East,Kolkata,Jeans,Regular Jeans,Tommy Hilfiger,M,Blue,3,1238,15,3156.9,230.59,Wallet,Cancelled
ORD10510,2025-02-16,Feb,Customer_510,Unisex,East,Guwahati,Jeans,Cargo Jeans,Tommy Hilfiger,XL,Red,2,1500,30,2100.0,692.45,Net Banking,Delivered
ORD10511,2025-05-21,May,Customer_511,Women,South,Chennai,Jackets,Denim Jacket,Adidas,Free Size,Grey,4,3844,10,13838.4,4765.31,UPI,Delivered
ORD10512,2025-05-23,May,Customer_512,Men,West,Pune,Watches,Sports Watch,Roadster,Free Size,Black,2,3472,15,5902.4,1806.57,UPI,Delivered
ORD10513,2025-11-24,Nov,Customer_513,Women,West,Ahmedabad,Jackets,Winter Jacket,Fastrack,S,Pink,3,1498,20,3595.2,1241.81,Cash,Delivered
ORD10514,2025-03-24,Mar,Customer_514,Men,East,Bhubaneswar,Bags,Backpack,H&M,L,Blue,4,3097,30,8671.6,2769.3,Net Banking,Delivered
ORD10515,2025-02-21,Feb,Customer_515,Unisex,East,Guwahati,Caps,Snapback Cap,Roadster,Free Size,Grey,2,2636,20,4217.6,578.89,Net Banking,Delivered
ORD10516,2025-01-02,Jan,Customer_516,Men,West,Pune,Shirts,Formal Shirt,Zara,S,White,4,2138,25,6414.0,255.84,Card,Returned
ORD10517,2025-03-10,Mar,Customer_517,Women,West,Indore,Shoes,Sandals,Puma,M,Blue,3,1920,25,4320.0,1184.48,Net Banking,Delivered
ORD10518,2025-01-11,Jan,Customer_518,Women,West,Pune,Watches,Analog Watch,Roadster,M,Black,1,2372,0,2372.0,885.4,Net Banking,Delivered
ORD10519,2025-07-08,Jul,Customer_519,Women,South,Bangalore,Dresses,Casual Dress,Levis,XL,Blue,2,1460,0,2920.0,895.95,Card,Delivered
ORD10520,2025-07-15,Jul,Customer_520,Women,East,Guwahati,Jackets,Denim Jacket,Levis,M,Pink,2,4032,30,5644.8,980.6,Card,Delivered
ORD10521,2025-05-01,May,Customer_521,Unisex,East,Patna,Dresses,Maxi Dress,Nike,XL,Blue,5,4193,5,19916.75,860.83,UPI,Cancelled
ORD10522,2025-07-16,Jul,Customer_522,Men,West,Pune,Caps,Baseball Cap,Puma,L,Red,4,2598,0,10392.0,1504.48,Net Banking,Delivered
ORD10523,2025-05-10,May,Customer_523,Women,North,Delhi,Watches,Sports Watch,Tommy Hilfiger,M,Black,5,3619,10,16285.5,1218.66,Wallet,Cancelled
ORD10524,2025-08-28,Aug,Customer_524,Men,West,Ahmedabad,Shoes,Formal Shoes,Zara,L,Blue,2,1233,10,2219.4,676.18,Cash,Delivered
ORD10525,2025-08-09,Aug,Customer_525,Unisex,East,Patna,Shirts,Casual Shirt,Allen Solly,L,Pink,3,2655,20,6372.0,2139.04,Card,Delivered
ORD10526,2025-01-28,Jan,Customer_526,Women,South,Kochi,Watches,Sports Watch,Allen Solly,L,White,2,1716,0,3432.0,616.95,Net Banking,Delivered
ORD10527,2025-07-02,Jul,Customer_527,Men,North,Chandigarh,Dresses,Maxi Dress,Allen Solly,S,Grey,5,4473,15,19010.25,943.58,UPI,Cancelled
ORD10528,2025-10-16,Oct,Customer_528,Unisex,South,Hyderabad,Jackets,Winter Jacket,Zara,Free Size,White,5,2238,20,8952.0,3397.12,Net Banking,Delivered
ORD10529,2025-01-14,Jan,Customer_529,Women,North,Lucknow,Jeans,Slim Jeans,Allen Solly,M,Black,3,1498,15,3819.9,829.4,UPI,Delivered
ORD10530,2025-11-01,Nov,Customer_530,Women,West,Ahmedabad,Caps,Snapback Cap,Allen Solly,Free Size,White,1,3197,0,3197.0,929.06,Card,Delivered
ORD10531,2025-10-08,Oct,Customer_531,Men,North,Delhi,Shirts,Polo Shirt,Puma,XL,Blue,5,3623,0,18115.0,4052.38,UPI,Delivered
ORD10532,2025-11-28,Nov,Customer_532,Unisex,West,Ahmedabad,Jackets,Denim Jacket,Roadster,L,White,2,1486,10,2674.8,662.33,Cash,Delivered
ORD10533,2025-08-17,Aug,Customer_533,Men,South,Kochi,Jeans,Regular Jeans,Fastrack,XL,Grey,4,4401,10,15843.6,4220.65,Wallet,Delivered
ORD10534,2025-09-20,Sep,Customer_534,Unisex,North,Delhi,Shoes,Sandals,Roadster,M,Brown,3,4296,25,9666.0,344.69,Wallet,Cancelled
ORD10535,2025-09-02,Sep,Customer_535,Men,West,Mumbai,Jeans,Regular Jeans,Allen Solly,Free Size,Pink,3,1716,5,4890.6,1457.02,Cash,Delivered
ORD10536,2025-07-31,Jul,Customer_536,Women,North,Chandigarh,Shirts,Formal Shirt,Nike,L,Blue,1,4305,25,3228.75,992.13,Wallet,Delivered
ORD10537,2025-07-21,Jul,Customer_537,Women,South,Chennai,Shirts,Formal Shirt,Allen Solly,Free Size,Brown,1,1181,15,1003.85,349.3,Net Banking,Delivered
ORD10538,2025-02-10,Feb,Customer_538,Unisex,South,Chennai,Bags,Laptop Bag,Zara,S,Black,5,2623,30,9180.5,2709.04,Net Banking,Delivered
ORD10539,2025-12-21,Dec,Customer_539,Women,West,Indore,Jeans,Slim Jeans,Zara,XL,Green,4,4486,10,16149.6,906.99,UPI,Returned
ORD10540,2025-01-09,Jan,Customer_540,Unisex,South,Bangalore,Shoes,Sneakers,Nike,M,Pink,2,718,5,1364.2,334.35,Wallet,Delivered
ORD10541,2025-08-31,Aug,Customer_541,Unisex,West,Pune,Jackets,Denim Jacket,Levis,XL,Brown,4,677,0,2708.0,441.91,Net Banking,Delivered
ORD10542,2025-05-31,May,Customer_542,Unisex,South,Chennai,Shirts,Linen Shirt,Tommy Hilfiger,XL,Pink,5,3708,0,18540.0,3834.09,Net Banking,Delivered
ORD10543,2025-09-20,Sep,Customer_543,Men,West,Indore,Bags,Backpack,Allen Solly,XL,Grey,5,4495,5,21351.25,1305.48,Wallet,Returned
ORD10544,2025-09-11,Sep,Customer_544,Men,West,Mumbai,Jeans,Regular Jeans,Roadster,L,Red,5,3339,15,14190.75,4276.44,Net Banking,Delivered
ORD10545,2025-11-05,Nov,Customer_545,Women,South,Hyderabad,Watches,Smart Watch,H&M,L,Brown,4,1573,10,5662.8,1744.02,Card,Delivered
ORD10546,2025-03-30,Mar,Customer_546,Women,West,Pune,Jackets,Winter Jacket,Adidas,L,Red,2,1779,20,2846.4,705.82,Card,Delivered
ORD10547,2025-12-13,Dec,Customer_547,Men,East,Patna,Shirts,Formal Shirt,Puma,S,Grey,2,1930,30,2702.0,185.61,Net Banking,Returned
ORD10548,2025-09-07,Sep,Customer_548,Unisex,North,Jaipur,Jeans,Cargo Jeans,H&M,L,White,3,3286,30,6900.6,1465.43,Wallet,Delivered
ORD10549,2025-02-26,Feb,Customer_549,Men,West,Indore,Jeans,Cargo Jeans,Nike,M,Blue,1,1333,30,933.1,49.69,Card,Returned
ORD10550,2025-02-20,Feb,Customer_550,Men,West,Indore,Watches,Analog Watch,Levis,XL,Pink,2,3478,10,6260.4,2084.6,UPI,Delivered
ORD10551,2025-02-13,Feb,Customer_551,Unisex,East,Bhubaneswar,Jackets,Winter Jacket,Puma,M,White,3,3549,25,7985.25,2525.41,Wallet,Delivered
ORD10552,2025-07-29,Jul,Customer_552,Women,West,Indore,Dresses,Maxi Dress,Zara,M,Black,4,4727,30,13235.6,3935.89,Wallet,Delivered
ORD10553,2025-03-26,Mar,Customer_553,Unisex,East,Guwahati,Jeans,Slim Jeans,Puma,M,Black,4,1002,15,3406.8,216.26,Wallet,Cancelled
ORD10554,2025-06-26,Jun,Customer_554,Unisex,East,Patna,Bags,Travel Bag,Roadster,XL,Brown,1,2790,20,2232.0,622.07,Card,Delivered
ORD10555,2025-06-04,Jun,Customer_555,Unisex,West,Pune,Caps,Snapback Cap,Puma,M,Green,1,801,20,640.8,26.53,Card,Cancelled
ORD10556,2025-11-22,Nov,Customer_556,Unisex,East,Patna,Jeans,Cargo Jeans,Fastrack,L,Red,2,690,0,1380.0,97.01,Cash,Returned
ORD10557,2025-05-13,May,Customer_557,Men,North,Lucknow,Dresses,Casual Dress,Adidas,XL,Green,5,3402,0,17010.0,450.46,Wallet,Cancelled
ORD10558,2025-06-29,Jun,Customer_558,Unisex,South,Chennai,Shirts,Linen Shirt,Puma,M,Pink,3,2829,25,6365.25,412.53,Wallet,Cancelled
ORD10559,2025-08-21,Aug,Customer_559,Men,South,Hyderabad,Jackets,Denim Jacket,Puma,S,Black,1,1699,25,1274.25,293.94,Net Banking,Delivered
ORD10560,2025-07-09,Jul,Customer_560,Women,West,Mumbai,Shoes,Sandals,H&M,Free Size,Brown,5,3798,20,15192.0,4030.92,Net Banking,Delivered
ORD10561,2025-03-15,Mar,Customer_561,Unisex,West,Pune,Caps,Snapback Cap,Allen Solly,Free Size,Blue,5,1540,15,6545.0,1995.56,Card,Delivered
ORD10562,2025-03-02,Mar,Customer_562,Women,South,Hyderabad,Caps,Beanie,Nike,S,White,5,3846,0,19230.0,582.38,UPI,Returned
ORD10563,2025-09-06,Sep,Customer_563,Men,East,Patna,Watches,Smart Watch,Puma,L,Green,1,1669,5,1585.55,513.38,Card,Delivered
ORD10564,2025-02-04,Feb,Customer_564,Women,North,Lucknow,Shoes,Sandals,Nike,L,Pink,1,3919,15,3331.15,179.21,Net Banking,Returned
ORD10565,2025-12-08,Dec,Customer_565,Unisex,West,Indore,Shoes,Sneakers,Fastrack,Free Size,Pink,4,1719,30,4813.2,1488.46,Net Banking,Delivered
ORD10566,2025-05-23,May,Customer_566,Unisex,North,Chandigarh,Jackets,Winter Jacket,Puma,L,Blue,1,1855,25,1391.25,35.18,Wallet,Cancelled
ORD10567,2025-09-01,Sep,Customer_567,Men,North,Jaipur,Jeans,Slim Jeans,Tommy Hilfiger,S,Green,5,651,0,3255.0,189.54,Card,Returned
ORD10568,2025-10-01,Oct,Customer_568,Men,West,Mumbai,Jackets,Bomber Jacket,Tommy Hilfiger,L,Pink,5,3123,15,13272.75,3624.95,Card,Delivered
ORD10569,2025-05-12,May,Customer_569,Men,East,Guwahati,Dresses,Maxi Dress,Fastrack,M,Green,1,1438,0,1438.0,375.12,UPI,Delivered
ORD10570,2025-11-11,Nov,Customer_570,Women,South,Bangalore,Shoes,Formal Shoes,Roadster,S,Grey,3,1985,0,5955.0,1819.0,Card,Delivered
ORD10571,2025-01-27,Jan,Customer_571,Women,West,Mumbai,Dresses,Party Dress,Levis,Free Size,Pink,2,2461,30,3445.4,948.25,UPI,Delivered
ORD10572,2025-02-03,Feb,Customer_572,Women,West,Indore,Bags,Backpack,Puma,Free Size,Blue,4,735,15,2499.0,711.52,Card,Delivered
ORD10573,2025-02-12,Feb,Customer_573,Unisex,West,Indore,Shoes,Formal Shoes,Tommy Hilfiger,M,Red,5,2165,30,7577.5,2816.23,Wallet,Delivered
ORD10574,2025-08-26,Aug,Customer_574,Men,North,Delhi,Dresses,Casual Dress,Allen Solly,XL,Green,5,2868,25,10755.0,4008.83,Wallet,Delivered
ORD10575,2025-01-24,Jan,Customer_575,Women,South,Hyderabad,Bags,Travel Bag,Puma,S,White,2,4874,20,7798.4,1077.61,Wallet,Delivered
ORD10576,2025-11-22,Nov,Customer_576,Women,East,Patna,Bags,Travel Bag,H&M,M,Brown,3,4207,10,11358.9,2089.37,Wallet,Delivered
ORD10577,2025-01-03,Jan,Customer_577,Unisex,North,Chandigarh,Watches,Analog Watch,Zara,XL,Pink,1,1920,15,1632.0,86.33,Wallet,Cancelled
ORD10578,2025-12-11,Dec,Customer_578,Women,North,Chandigarh,Jeans,Cargo Jeans,Adidas,XL,White,1,3390,30,2373.0,103.4,UPI,Returned
ORD10579,2025-01-05,Jan,Customer_579,Women,South,Kochi,Jeans,Regular Jeans,Puma,M,Blue,2,661,30,925.4,35.74,Wallet,Cancelled
ORD10580,2025-01-19,Jan,Customer_580,Men,West,Ahmedabad,Bags,Handbag,H&M,M,Pink,3,4536,25,10206.0,3100.7,UPI,Delivered
ORD10581,2025-02-03,Feb,Customer_581,Unisex,South,Chennai,Bags,Travel Bag,Zara,M,Green,5,1549,25,5808.75,795.29,Card,Delivered
ORD10582,2025-08-07,Aug,Customer_582,Women,West,Mumbai,Shirts,Polo Shirt,Fastrack,S,Brown,1,3145,15,2673.25,907.65,Net Banking,Delivered
ORD10583,2025-05-23,May,Customer_583,Men,South,Bangalore,Watches,Sports Watch,Nike,L,Blue,4,4860,15,16524.0,3341.53,Wallet,Delivered
ORD10584,2025-04-11,Apr,Customer_584,Men,North,Jaipur,Shirts,Casual Shirt,Roadster,S,Brown,2,3196,10,5752.8,156.87,Net Banking,Cancelled
ORD10585,2025-08-31,Aug,Customer_585,Unisex,South,Bangalore,Shirts,Polo Shirt,Levis,M,Blue,2,3290,30,4606.0,617.91,Wallet,Delivered
ORD10586,2025-02-01,Feb,Customer_586,Men,North,Delhi,Caps,Baseball Cap,Allen Solly,M,Black,1,3590,10,3231.0,227.09,Net Banking,Cancelled
ORD10587,2025-02-22,Feb,Customer_587,Men,West,Mumbai,Shirts,Polo Shirt,Tommy Hilfiger,Free Size,Pink,1,926,10,833.4,284.17,Card,Delivered
ORD10588,2025-11-14,Nov,Customer_588,Men,West,Indore,Shirts,Linen Shirt,Roadster,XL,Grey,5,1328,10,5976.0,345.7,Wallet,Cancelled
ORD10589,2025-10-31,Oct,Customer_589,Women,North,Delhi,Jackets,Denim Jacket,Adidas,XL,Brown,2,1531,25,2296.5,579.44,Card,Delivered
ORD10590,2025-06-09,Jun,Customer_590,Women,North,Jaipur,Jackets,Denim Jacket,Nike,Free Size,White,5,4069,20,16276.0,6014.52,Card,Delivered
ORD10591,2025-07-08,Jul,Customer_591,Men,East,Patna,Caps,Beanie,Tommy Hilfiger,M,Black,1,4739,20,3791.2,1103.22,Net Banking,Delivered
ORD10592,2025-06-24,Jun,Customer_592,Unisex,South,Bangalore,Watches,Analog Watch,H&M,L,Grey,2,4396,25,6594.0,1977.4,Wallet,Delivered
ORD10593,2025-08-21,Aug,Customer_593,Men,South,Bangalore,Bags,Travel Bag,Puma,M,Brown,1,4561,5,4332.95,311.27,Wallet,Cancelled
ORD10594,2025-04-16,Apr,Customer_594,Men,East,Guwahati,Jackets,Denim Jacket,Allen Solly,S,Grey,4,2008,30,5622.4,2121.72,UPI,Delivered
ORD10595,2025-11-20,Nov,Customer_595,Men,West,Pune,Jeans,Slim Jeans,Levis,L,White,5,3447,0,17235.0,6438.66,Card,Delivered
ORD10596,2025-04-11,Apr,Customer_596,Men,South,Chennai,Bags,Handbag,Puma,M,Pink,1,1941,30,1358.7,255.52,UPI,Delivered
ORD10597,2025-07-09,Jul,Customer_597,Women,West,Pune,Watches,Analog Watch,Levis,S,Blue,3,1902,20,4564.8,341.49,Card,Returned
ORD10598,2025-06-12,Jun,Customer_598,Unisex,West,Ahmedabad,Shoes,Sneakers,H&M,Free Size,Red,5,4017,25,15063.75,2765.45,Wallet,Delivered
ORD10599,2025-11-19,Nov,Customer_599,Women,South,Bangalore,Bags,Handbag,Puma,M,Blue,3,1534,30,3221.4,162.46,Net Banking,Returned
ORD10600,2025-09-13,Sep,Customer_600,Unisex,West,Ahmedabad,Jeans,Slim Jeans,Fastrack,XL,Brown,5,4302,5,20434.5,4161.98,Net Banking,Delivered
ORD10601,2025-04-23,Apr,Customer_601,Women,North,Jaipur,Bags,Travel Bag,Tommy Hilfiger,XL,Pink,2,4202,30,5882.8,1064.43,Wallet,Delivered
ORD10602,2025-02-13,Feb,Customer_602,Men,North,Jaipur,Shoes,Formal Shoes,Levis,XL,Grey,3,4140,20,9936.0,420.11,Net Banking,Returned
ORD10603,2025-09-12,Sep,Customer_603,Men,West,Ahmedabad,Caps,Beanie,Roadster,L,Blue,3,2735,15,6974.25,881.73,Cash,Delivered
ORD10604,2025-04-27,Apr,Customer_604,Men,North,Lucknow,Jeans,Regular Jeans,Fastrack,L,Red,1,1470,0,1470.0,62.82,Cash,Returned
ORD10605,2025-10-06,Oct,Customer_605,Women,South,Chennai,Bags,Laptop Bag,Levis,XL,Black,3,568,30,1192.8,236.01,Net Banking,Delivered
ORD10606,2025-08-31,Aug,Customer_606,Unisex,South,Chennai,Shoes,Sandals,H&M,XL,Grey,2,4724,20,7558.4,2451.59,UPI,Delivered
ORD10607,2025-08-13,Aug,Customer_607,Women,West,Pune,Watches,Analog Watch,Roadster,S,Brown,4,745,10,2682.0,418.73,Cash,Delivered
ORD10608,2025-12-20,Dec,Customer_608,Men,West,Indore,Watches,Analog Watch,Roadster,M,White,5,2953,10,13288.5,724.51,Cash,Returned
ORD10609,2025-10-01,Oct,Customer_609,Women,West,Mumbai,Dresses,Party Dress,H&M,L,Blue,4,2041,15,6939.4,205.75,Card,Returned
ORD10610,2025-12-19,Dec,Customer_610,Women,South,Bangalore,Jeans,Cargo Jeans,Fastrack,L,Red,5,4501,0,22505.0,3792.99,Card,Delivered
ORD10611,2025-09-23,Sep,Customer_611,Women,North,Lucknow,Bags,Backpack,Allen Solly,M,Blue,1,1906,10,1715.4,589.28,Card,Delivered
ORD10612,2025-03-08,Mar,Customer_612,Women,West,Pune,Dresses,Party Dress,Adidas,M,Green,2,3036,15,5161.2,343.38,Wallet,Cancelled
ORD10613,2025-01-04,Jan,Customer_613,Men,East,Bhubaneswar,Jackets,Bomber Jacket,Allen Solly,Free Size,Grey,2,4150,0,8300.0,555.09,Wallet,Returned
ORD10614,2025-05-28,May,Customer_614,Women,North,Delhi,Caps,Beanie,Allen Solly,Free Size,White,4,3339,25,10017.0,3396.63,Net Banking,Delivered
ORD10615,2025-07-16,Jul,Customer_615,Men,West,Indore,Jackets,Denim Jacket,Tommy Hilfiger,M,Green,2,1281,15,2177.7,656.9,Wallet,Delivered
ORD10616,2025-10-11,Oct,Customer_616,Women,West,Indore,Bags,Backpack,H&M,XL,Brown,1,3519,0,3519.0,222.68,Card,Returned
ORD10617,2025-01-14,Jan,Customer_617,Men,North,Chandigarh,Bags,Handbag,Fastrack,XL,Black,1,4282,15,3639.7,761.97,UPI,Delivered
ORD10618,2025-09-06,Sep,Customer_618,Unisex,East,Guwahati,Bags,Backpack,Zara,XL,White,4,1057,0,4228.0,1110.24,Net Banking,Delivered
ORD10619,2025-04-01,Apr,Customer_619,Men,North,Delhi,Bags,Handbag,Zara,S,Green,3,1516,20,3638.4,1138.0,Card,Delivered
ORD10620,2025-12-12,Dec,Customer_620,Unisex,South,Bangalore,Caps,Beanie,Zara,S,Pink,5,2269,15,9643.25,580.82,Cash,Cancelled
ORD10621,2025-07-13,Jul,Customer_621,Men,North,Delhi,Caps,Baseball Cap,Tommy Hilfiger,S,Pink,2,2544,10,4579.2,1631.46,UPI,Delivered
ORD10622,2025-02-19,Feb,Customer_622,Women,North,Jaipur,Shirts,Polo Shirt,H&M,L,Red,2,1867,0,3734.0,851.64,Wallet,Delivered
ORD10623,2025-04-29,Apr,Customer_623,Women,West,Mumbai,Jackets,Bomber Jacket,Roadster,L,Black,2,1366,10,2458.8,501.78,Net Banking,Delivered
ORD10624,2025-11-29,Nov,Customer_624,Women,North,Lucknow,Jackets,Winter Jacket,H&M,L,Brown,5,3521,0,17605.0,2420.8,UPI,Delivered
ORD10625,2025-12-14,Dec,Customer_625,Women,East,Guwahati,Shoes,Formal Shoes,Adidas,XL,Blue,2,3219,5,6116.1,348.85,Cash,Cancelled
ORD10626,2025-04-30,Apr,Customer_626,Men,South,Bangalore,Shirts,Linen Shirt,Roadster,Free Size,Blue,1,1515,10,1363.5,247.42,UPI,Delivered
ORD10627,2025-03-19,Mar,Customer_627,Unisex,East,Bhubaneswar,Shoes,Formal Shoes,Allen Solly,XL,Grey,4,2173,25,6519.0,169.31,Card,Cancelled
ORD10628,2025-01-13,Jan,Customer_628,Men,West,Ahmedabad,Bags,Laptop Bag,Nike,M,Red,2,3212,10,5781.6,211.59,Wallet,Returned
ORD10629,2025-11-19,Nov,Customer_629,Men,South,Kochi,Dresses,Casual Dress,Puma,M,Red,1,1028,30,719.6,178.34,Card,Delivered
ORD10630,2025-09-17,Sep,Customer_630,Unisex,South,Chennai,Jeans,Slim Jeans,Tommy Hilfiger,M,Red,1,3990,25,2992.5,722.51,Net Banking,Delivered
ORD10631,2025-11-22,Nov,Customer_631,Women,East,Guwahati,Shoes,Sneakers,Levis,XL,Pink,2,2726,30,3816.4,1233.21,Card,Delivered
ORD10632,2025-09-04,Sep,Customer_632,Unisex,West,Pune,Caps,Beanie,Roadster,Free Size,White,1,3623,15,3079.55,1053.36,Wallet,Delivered
ORD10633,2025-08-21,Aug,Customer_633,Women,West,Ahmedabad,Shoes,Formal Shoes,Roadster,M,Brown,3,3572,20,8572.8,2379.52,Card,Delivered
ORD10634,2025-09-09,Sep,Customer_634,Women,North,Lucknow,Shoes,Sneakers,Nike,XL,Green,4,3905,15,13277.0,4943.4,Wallet,Delivered
ORD10635,2025-10-17,Oct,Customer_635,Unisex,North,Chandigarh,Jeans,Regular Jeans,Nike,L,Brown,2,2090,30,2926.0,683.04,Cash,Delivered
ORD10636,2025-09-02,Sep,Customer_636,Unisex,South,Chennai,Shirts,Linen Shirt,Roadster,M,Green,1,3459,25,2594.25,787.89,Wallet,Delivered
ORD10637,2025-11-05,Nov,Customer_637,Unisex,East,Bhubaneswar,Caps,Snapback Cap,Zara,XL,Pink,5,1821,0,9105.0,1368.94,Wallet,Delivered
ORD10638,2025-08-07,Aug,Customer_638,Women,West,Pune,Jeans,Cargo Jeans,H&M,Free Size,Green,3,2974,20,7137.6,530.46,Net Banking,Cancelled
ORD10639,2025-05-18,May,Customer_639,Women,East,Bhubaneswar,Jeans,Slim Jeans,Tommy Hilfiger,S,Blue,2,3759,25,5638.5,1128.3,UPI,Delivered
ORD10640,2025-03-29,Mar,Customer_640,Women,East,Guwahati,Dresses,Casual Dress,Roadster,M,Blue,2,3568,5,6779.2,2054.45,Net Banking,Delivered
ORD10641,2025-04-09,Apr,Customer_641,Men,North,Jaipur,Jackets,Denim Jacket,H&M,M,Blue,3,3847,15,9809.85,555.19,Cash,Returned
ORD10642,2025-06-25,Jun,Customer_642,Men,East,Kolkata,Jeans,Regular Jeans,Adidas,S,Green,1,2422,15,2058.7,506.75,UPI,Delivered
ORD10643,2025-11-05,Nov,Customer_643,Unisex,North,Chandigarh,Shirts,Formal Shirt,H&M,XL,Grey,5,2676,15,11373.0,2764.1,Cash,Delivered
ORD10644,2025-07-13,Jul,Customer_644,Men,East,Guwahati,Watches,Smart Watch,H&M,XL,Pink,5,967,10,4351.5,1509.97,Card,Delivered
ORD10645,2025-07-08,Jul,Customer_645,Men,East,Bhubaneswar,Shirts,Formal Shirt,Fastrack,L,Black,4,4391,20,14051.2,3195.42,Cash,Delivered
ORD10646,2025-07-24,Jul,Customer_646,Unisex,South,Kochi,Shirts,Polo Shirt,Allen Solly,S,Pink,5,1165,10,5242.5,1212.37,Cash,Delivered
ORD10647,2025-09-12,Sep,Customer_647,Women,North,Jaipur,Jackets,Bomber Jacket,Zara,M,Brown,1,2967,30,2076.9,122.54,UPI,Returned
ORD10648,2025-04-19,Apr,Customer_648,Men,South,Chennai,Caps,Snapback Cap,Fastrack,M,Grey,2,1231,0,2462.0,114.76,Net Banking,Cancelled
ORD10649,2025-12-07,Dec,Customer_649,Unisex,West,Mumbai,Bags,Handbag,Levis,L,Red,2,4877,25,7315.5,2257.62,Wallet,Delivered
ORD10650,2025-12-01,Dec,Customer_650,Men,West,Indore,Jeans,Cargo Jeans,Puma,L,Blue,5,4078,30,14273.0,2578.78,UPI,Delivered
ORD10651,2025-10-21,Oct,Customer_651,Unisex,South,Bangalore,Jeans,Regular Jeans,Tommy Hilfiger,S,Green,3,1542,30,3238.2,652.42,UPI,Delivered
ORD10652,2025-12-14,Dec,Customer_652,Men,East,Patna,Jackets,Winter Jacket,Roadster,XL,Black,2,4756,25,7134.0,1971.98,Wallet,Delivered
ORD10653,2025-09-13,Sep,Customer_653,Unisex,East,Bhubaneswar,Caps,Beanie,Zara,S,Grey,4,1706,20,5459.2,211.47,Cash,Cancelled
ORD10654,2025-09-11,Sep,Customer_654,Men,West,Pune,Jeans,Regular Jeans,Tommy Hilfiger,M,Red,3,3584,0,10752.0,4033.04,UPI,Delivered
ORD10655,2025-01-12,Jan,Customer_655,Women,East,Bhubaneswar,Shoes,Sandals,Roadster,XL,Pink,5,3712,10,16704.0,3839.14,UPI,Delivered
ORD10656,2025-03-09,Mar,Customer_656,Women,West,Mumbai,Bags,Laptop Bag,H&M,M,White,3,942,30,1978.2,718.07,Net Banking,Delivered
ORD10657,2025-04-11,Apr,Customer_657,Unisex,South,Chennai,Caps,Beanie,Zara,M,Pink,1,3466,25,2599.5,890.58,Net Banking,Delivered
ORD10658,2025-04-02,Apr,Customer_658,Women,East,Guwahati,Shoes,Running Shoes,Adidas,M,Pink,1,1460,20,1168.0,67.52,Card,Returned
ORD10659,2025-06-04,Jun,Customer_659,Unisex,West,Indore,Shirts,Formal Shirt,H&M,S,Brown,5,1912,25,7170.0,449.92,Net Banking,Cancelled
ORD10660,2025-03-01,Mar,Customer_660,Men,North,Delhi,Bags,Travel Bag,Puma,S,Brown,1,1498,15,1273.3,73.03,Cash,Returned
ORD10661,2025-11-27,Nov,Customer_661,Men,West,Indore,Jeans,Cargo Jeans,Zara,Free Size,White,4,2943,20,9417.6,1436.76,Net Banking,Delivered
ORD10662,2025-09-23,Sep,Customer_662,Men,West,Mumbai,Shirts,Linen Shirt,Fastrack,M,Blue,5,4914,25,18427.5,1226.89,Card,Cancelled
